,Beer Names,Rating,Locations,Reviews,Users
1364,BFM √225 Saison,2.2,"Saignelégier, Switzerland",Geprobeerd met Inoven op het Tilburgs Bierfestival. Het is een helder oranjekleurig bier met een volle witte schuimkraag. Het heeft een zurige wat wijn achtige geur. De smaak is zurig en citrus achtig.,TomHendriksen
1365,BFM √225 Saison,2.2,"Saignelégier, Switzerland",Gedronken met Tomhendriksen tijdens Tilburgse proeverij. Goudgeel licht troebel bier met stevig schuim. De geur en smaak is zuur. Weinig nasmaak.,Inoven
1366,Paulaner Hefeweissbier Dunkel,5.0,"Munich, Bavaria","Munich airport did not have a Wetherspoons. It did not need one. Munich is literally built on beer. Literally. As in, not actually, but literally. I’m confused. What was not confusing was the texture , quality & feel of this lovely little tipple.",IPAMonger135
1367,Avery Liliko'i Kepolo,1.9,"Boulder, Colorado",No head which is disappointing.  Very carbonated and fruity.  Tastes more like some kind of mixed drink than a beer.  Won’t get it again.  Why is the overall rating on this beer so high?   Misleading...this is pretty bad.,ESPh
1368,Lagunitas Newcastle Brown Ale (US version),0.5,"Petaluma, California",This beer sucks!! I’ve been drinking new castle for over 20 years! I took one drink of this shit and knew it wasn’t right I was never a big fan of lagunitas to begin with but now I will never buy any of there products just for ruining my beer!!!!🤬🤢,TeamAlcantar
1369,The Kernel Biere de Saison - Sour Cherry,2.0,"Bermondsey, Greater London","Bottle, 750 ml. Pours a ruby red with a thin white short lasting head. Aroma is funky and wild yeast with a hint of horse manure. Taste is really sour with immature cherries and a flat aftertaste. I'm not impressed with this one. Really flat with no nuances. Almost undrinkable.",BOTnakke
1370,Chick Beer,4.2,"Easton, Maryland",A low calorie beer with a lot of carbonation. A light lawnmower beer. Not a great beer but a great price and a good beer for a hot summer day. What do you want from a 97 calories beer,LagerChecker34
1371,Freigeist / Yria / Pirate Brew Agua de Valencia,0.7,"Stolberg, North Rhine-Westphalia",Agua de Puagggglencia. Contiene leva salvaje descontrolada. Nada parecido a lo que imagino que querían hacer. Huid!,eurekabrewer
1372,St. Austell Sayzon,5.0,"St. Austell, Cornwall","Nice head on pouring but fades away. Crisp refreshing hits the tounge and back of throat, citrus. Dry little bitterness. I really enjoyed drinking this beer 
",topherwalk
1373,American Solera Ryemera,1.5,"Tulsa, Oklahoma","2018 on the bottle and now it is 2019.. not sure it is best before date, I dont see any indication what is best before date for this..
Smell- banana, malt, bread, acidic, medium strong at start, later gets weaker and smells like yeast, acid and some rye.
Foam-medium large foam. white. Thin, acidic, sour.
Appearance- hazy orange amber, some carbonation.
Taste- sour, off tasting, it may be old, or just bad or really not my type of beer. Nothing close to kvass I am used to, did not enjoy it and could not finish (Had to feed sink).",DocuDrinks
1374,Heretic Chocolate Hazelnut Porter (CHP),0.5,"Fairfield, California",16oz can. ********** EXPLOSIVE WARNING ********* This one almost blew up in my hand. Huge pop and actually hurt my thumb for a while. I'm going to rate this on that experience alone ....,hopdog
1375,Hatherwood Bitter Iron IPA,0.5," Wimbledon, Greater London",Awful.  Tastes of licking rusty metal and IPA that actually tastes of bad weak lager.,tonyyoung
1376,Hatherwood Twisted Knots American IPA,0.9," Wimbledon, Greater London",This just tasted awful from start to finish.  Actually I just binned it and couldn’t finish it.,tonyyoung
1377,Störtebeker Strand-Räuber Sanddorn Weizen-Bier,4.0,"Stralsund, Mecklenburg-Vorpommern","Stortebeker weizen is cloudy, full bodied with light aftertaste of wheat. Not strong flavor.
",SampleLegion23
1378,Soproni Óvatos Duhaj Meggy Ale,4.4,"Sopron, Hungary","Nem tudom, hogy egy meggyes sör lehet-e jobb. Habja gyorsan eltűnik, de inkább csapoltan kellett volna inni, nem fémdobozból.",nikitatommy
1379,Robinsons Old Tom With Ginger / Ginger  Tom (Bottle),5.0,"Stockport, Greater Manchester",Really great beer. A nice and soft taste. A good and not to strong after taste of the ginger.,frodowood
1380,Störtebeker Whisky-Bier,4.7,"Stralsund, Mecklenburg-Vorpommern","Special beer and special fullmouth taste. Good strength of alcohol with gel rear taste of whiskey, aftertaste.",SampleLegion23
1381,Driftwood Fat Tug IPA,2.3,"Victoria, British Columbia","I did not like the Fat Tug IPA personally. On the nose it smells really hoppy, and I would say it tastes almost exactly how it smells at first.. The description on the can says it's balanced with malt, and oh boy is it ever... too much so in my opinion. I'm not even a big hops guy, I enjoy a mild amount but the Fat Tug just has too much hops at first followed by too strong of a malt aftertaste. I think it would be better for me personally if it committed more to a hoppy taste, which is what myself and others are probably expecting from an IPA. For people who love a combination of both at the same time though, this might do it for you.",CiderMuse30
1382,Founders All Day IPA,0.8,"Grand Rapids, Michigan",This beer taste like when you play outside in elementary school in the dirt then you put hand sanitizer on and lick ur hands,BineChalice30
1383,BrewDog USA Juggernaut,1.8,"Canal Winchester, Ohio","Can: Canned beans smell, very vegetal, rye. Clear amber, thick head and good lacing. Apricot, significant DMS. Medium body,easy carbonation.",obguthr
1384,Cloudwater Light Lager,4.9,"Manchester, Greater Manchester","Can from cloudwater website. Came in a blue can. Massive head on pouring. Lager is Light, nearly clear as water with a shade of yellow. Lemon, grass, malty, a litter bitterness. Crisp, refreshing. I'm impressed I actually thought I wouldn't like this one, I only bought to review it. I'd definitely buy this again",topherwalk
1385,Three Floyds Zombie Dust,1.5,"Munster, Indiana","A favorite of mine since the early days. However recent draft taps are noticeably different. Far less taste, almost a ""watered-down"" version. Bottles seemed to have escaped the change or have not hit the market yet. I will look for it but only in bottles for now. My ratings below are for the recent drafts. I hope 3 Floyds realizes their mistake and goes back to the prior formula!",DraftMaster44
1386,Montucky Cold Snack Beer,4.4,"Bozeman, Montana","Rating this beer on what it's intended to be. Every once in awhile you need a break from kind beers and want something cold and sessionable. That's what this is and it's perfect. It's cheap, perfect for summer, and a great shot chaser. Cheers.",BarleyMaster38
1387,Badass Redneck Lager,4.9,"Detroit, Michigan",Can’t believe people bashed this beer. It’s smooth has great flavor and no bad aftertaste. I love it. I think they nailed it. I wish I could get it in my own state of Indiana.,SourMaster32
1388,Okanagan Premium Crisp Apple Cider,5.0,"Westbank, British Columbia",Amazing flavor with no bitterness or sharp ending. Really unique flavor for a hard cider.,FoamMeister29
1389,Snoqualmie Falls Spring Fever Belgian Grand Cru,1.0,"Snoqualmie, Washington",Old ass bottle. Poured mahogany with all head. Noted that this was way past its prime and infected. My bad for forgetting about it ...,hopdog
1390,Stillwater Contemporary Works Nu-Tropic,2.0,"Baltimore, Maryland",Strong Grassy and citrusy IPA smell... taste isn't quite as bad but too bitter for me...some malty mouthfeel but all bitterness and one dimentional...too strong,geologyguy
1391,Steamworks Scarlet 2017,1.7,"Vancouver, British Columbia","Cloudy amber, head fades immediately. Nose of wine and harsh alcohol. Thin for style. Malt, wood, fruit and alcohol. Drain pour for me",Crit
1392,Stillwater / Oliver Shaken Not Stirred Vol. 2 (Ramos Gin Fizz),1.3,"Baltimore, Maryland",Smells like a urinal cake honestly...taste is kinda nasty too at first...sourness on front end is good but it turns into bitter grapes...nothing good here :( sounded great though,geologyguy
1393,Rivertowne Hala Kahiki Pineapple Beer,5.0,"Monroeville, Pennsylvania",My favorite of all time nothing like it on a hot summer day poolside 😌💦🏖👌☀️🌝🌊🍍🍍🍍🍍🍍,BrewStave29
1394,Ward's Best Bitter (Cask),0.8,"Houghton le Spring , Tyne & Wear",Easiest review ever..... Stop reviewing now.. Wards best and stones bitter originally brewed in sheffield.. These beers need to brewed in sheffield again. You can not recreate these two beers anywhere else to the same taste.. This is because the water anywhere else is not from sheffield. Recipe same water not.. If u like these beers now your being cheated. The taste was and always will be better brewed in sheffield.. I am a true sheffield lad. Since brewed elsewhere not been same for twenty yesrs. New brewers have bastardized the beer.. End of..,HopsTun32
1395,Thornbridge Jaipur,1.8,"Bakewell, Derbyshire","The beer is a little hoppy, very clear, no head. 
What is the worst, this beer has so alcoholic taste which stays on your palate and stomach for a long time. I bought 4-pack of 330ml cans, drank two of them but I gave up. 
There are much better IPAs at superstores in lower prices than this immitation of good craft beer.",Bykovsky
1396,Grisette Triple Bio ,0.5,"Le Roeulx, Belgium","Triple de 8 % abv en version bio (?), et en version 25 cl (ridicule).
Au programme malts d'orge et d'avoine, flocons de riz (??), épices,
sucre de canne inverti (??), acides lactique et ascorbique (???).
Mon exemplaire était à 19 mois avant sa date.
Couleur doré aux reflets ambrés, et clarté nette.
Bulles moyennes, au centre, à montée lente.
Mousse blanc cassé, à fins flocons, en nappage à 1 mm.
Arômes de maltose, miel toutes fleurs, sucre de canne.
1ère bouche assez fluide, à l'entame maltée sucrée.
Arrière-bouche assez courte, sans relief.
2ème qui s'effondre, les saveurs sont mièvres et désunies.
Arrière-bouche sans personnalité.
Longueur de très bas niveau, entre une Jupiler et une triple basique.
Jambes lisses, sans tenue.
Levure correcte.
Alcool lymphatique.
Finale sans relief.
CONCLUSION : une bière sans gluten, mais malheureusement aussi 
sans relief …
Qu'il est triste de voir St Feuillen tomber dans pareilles âneries, et 
ne parlons pas du format 25 cl ou de la composition !!!",corkyrory66
1397,Pine Creek Hek Lager,3.9,"Calgary, Alberta",I don't wanna sound long winded here so I'll keep is simple. This beer is a bargain and it gets the job done. I don't get why all these people complain so much about it. :P,AleSampler23
1398,Side Project Vintage 2014,2.0,"Maplewood, Missouri","375 mL bottle. Clear golden. Smells of oak, acetone, and honey sweetness. Tastes of vinegar, acetone, a little bit of oak. Rough. Not quite undrinkable. But close.",ctipping
1399,Crofters Apple Cider ,4.0,"Birmingham, West Midlands","2L plastic bottle from Tesco in Uckfield. Nice dry tasting cider. Similar to Strongbow, but less sweet. Very good value at £2.05 for 2L at time of writing.",CiderStave29
1400,Sester Kölsch,1.0,"Cologne, North Rhine-Westphalia","Only very very cold Drinkable, but flavourwise in comparison to other regional kölsch beers the weakest",muenzo
1401,Woodfordes Norada,0.8,"Woodbastwick, Norfolk","Tasteless lager-esque crap. I have no idea why I bothered, knowing what I do about Woodfordes, but I thought I would give it a go. Insipid, thin, tasteless, fizzy rubbish.",umbongo82
1402,Störtebeker 1402 N/A,3.6,"Stralsund, Mecklenburg-Vorpommern","Köpt på Systembolaget Odenplan. Rätt ok smak för att vara en alkoholfri lager. Finns lite smak hör om man jämför med många andra. 

---Rated via Beer Buddy for iPhone",Bobhund
1403,Heineken,5.0,"Zoeterwoude, Netherlands","I ABSOLUTELY LOVE THIS BEER AND THIS EXPERIENCE THAT I HAD IN THE HEINEKEN MUSEUM. Stephen was so nice (he’s one of the workers there) really helpful and made my experience even better, had a great laugh. Learned so much. Got some pictures got some beer what isn’t it to love about this",SampleGuide34
