,Beer Names,Rating,Locations,Reviews,Users
1151,Star Lager (Nigeria),1.7,"Lagos, Nigeria","16.10.2019 -- 0.6l bottle from an afro-asian shop in freiburg, 5€, bb 06.08.2018. pours an almost clear pale golden with no head. aroma of corn, hay, sweetish cereals, a hint of camphor. flavour of corn, syrup, camphor. flat carbonation. meh",kto
1152,La Ferme IPA Brut,0.5,"Shefford, Quebec",Undrinkable. Insanely expensive. Not organic. I think something was wrong with the first batch.,AllGrainLegion63
1153,EDI Wschowskie Piwo Ciemne,1.0,"Wschowa, Poland","O ile wygląd i aromat dają radę (coś ala rodzynki i wiśnie) o tyle smak to totalna porażka. Jakby do najgorszej podróbki coca coli dodać pół kilo cukru więcej. Po całkiem udanym Chmielonym na Zimno myślałem, że coś w Edim ruszyło...
Po wylanym piwie zostały tylko zgaga, zawód i smutek.",Cervezapapi
1154,Camden Town Arch 55 Mexican Lager,1.9,"Ponders End, Greater London","16-10-2019; bottle; at home (bought at Saveur Bière, as part of their July 2019 discovery box).
The looks of the beer are fine. It doesn't look too exciting. The beer has a slight pale golden yellow colour. On top some rough white foam is formed, but it ain't much and after some seconds all is gone besides a minimal drape. The beer is crystal clear.
The aroma of the beer is meh. It is simple. The malts give a grainy note, but the cheap corn flakes give it a cheap grain dust note. A bit nutty, but not that nice. The hops aren't very aromatic. There might be a zesty touch there, but not the 'lime wedge' that is promised. It is simple. Not a very entertaining drink.
The taste of the beer also ain't world class. Some sweet malts, some bitterness from the hops. The bitterness is a bit sharp. It isn't very bitter, but it doesn't feel completely harmonious. Could be better. 
The palate of the beer is fine. Light body, thin texture and high carbonation. The finish is sort. Some bitter hops at first followed by some of the nutty notes. But soon after that, nothing. A very very simple beer...",Gangstergafje
1155,Lagunitas Newcastle Brown Ale (US version),1.5,"Petaluma, California","Lagunitas ""Lagunitasized"" this beer and ruined it terribly.  What used to be a smooth caramel malt they turned into a [email protected] love child of their IPA and a medium lager.  It has lost all of what made it a British beer, except the color.  They lightened a medium body brown ale and added a light hop to it. It has an unbalanced flavor and is too light.  The only thing they kept the same was the ABV.",txaspete
1156,Victory Wet Hop XL ,1.2,"Downingtown, Pennsylvania","Golden color. Brutally bad stuff at the D'town location, Notes were Acetone, apples, and Ass. Undrinkable and shouldn't have been served.",PhillyCraft
1157,Victory Berry Tart Monkey,1.1,"Downingtown, Pennsylvania",Hazy golden in Downingtown. Worst in show of the day. This thing was pure buttercream DMS Acid vinegar. Painful sip I had to take.,PhillyCraft
1158,Abita Amber Lager,1.5,"Abita Springs, Louisiana","Draft. Clear amber body, small beige head. The aroma has some iron and malt. The taste is mellow.",Tranquillity
1159,Lonetree Apple Cranberry,1.4,"Kelowna, British Columbia","On tap at Pat’s Pub, pours a clear copper red with a small beige head. Aroma is artificially sweet, with tart cranberry and sweet apple juice. Flavour is nastily sweet, with artificial cranberry and apple. Syrupy crap. Terrible.",mcberko
1160,Hastings Mill Strawberry & Honey Hefeweizen,0.9,"Vancouver, British Columbia","On tap at Pat’s Pub, pours a cloudy, murky orange with a small white head. Aroma is full of diacetyl, with subdued strawberry sickly sweet honey - smells horrendous. Flavour is disgusting, with cloyingly sweet strawberry, nasty honey, and diacetyl. Infected, nasty shit.",mcberko
1161,Postmark Lululemon Sun. Set. Go.,1.8,"Vancouver, British Columbia","On tap at Postmark, pours a cloudy blonde with a small white head. Aroma is loaded with lacto and a touch of citrus. Flavour is very bitter, with lots of lacto, extremely bitter citrus. Very bitter and harsh. Crappy beer.",mcberko
1162,East Van Mogal Bourbon BA Rye Saison,1.6,"Vancouver, British Columbia","On tap at the Alibi Room, pours a cloudy dull orange with a small white head. Aroma is chaotic and full of glue / paint thinner, with a trace of barrels. Flavour is a total mess, with glue, barrels, paint thinner and booze. A totally incoherent mess. Needs a lot of work.",mcberko
1163,Parkside Internet Famous,1.3,"Port Moody, British Columbia","On tap at the Alibi Room, pours a murky yellowish blonde with a small white head. Aroma is very yeasty and chalky, with biscuity malt. Flavour is harshly bitter, with earthy notes, chalky notes, and glue. This is egregious. Horrendous.",mcberko
1164,Carolina Lassister Rum BA Belgian Tripel,1.9,"Holly Springs, North Carolina",It pours hazy yellow with a white head. It has alcohol with spices up front. There are some orange and lemon elements. It is also a bit medicinal.,hman43
1165,Miller High Life,0.6,"Milwaukee                       , Wisconsin","Some things should have been left alone! Down right gross,  terrible tasting beer that was once my go to after work beer.  SUCKS",BarleyTamer48
1166,New Belgium Peach Kick,1.9,"Fort Collins, Colorado","Pours a clear orange with little to no white head dissipating quickly. Aroma of peach, light wheat. Taste is boozy peach wheat. Light-watery body. Crisp and refreshing.",BarrelLegion37
1167,Cigar City Invasion Tropical Pale Ale,1.5,"Tampa, Florida","Can from total wine on park in fla. Bigfoamy head on a rather clear pale ale. Smells like mild IPA. Taste is the same. Quite bitter. Probably should be rated as one. I've had other IPA that have been less bitter than this. Yes, way too bitter for a APA. Ends with an impression of green grapefruit rind.",cheap
1168,Pit Caribou La Gaspésienne,1.9,"Percé, Quebec","Robust porter de 6,2 % abv et 21 ebu, en format 50 cl.
Mon exemplaire à date non décelable, devait avoir un an de bouteille.
Couleur noir aux reflets marron sombre, à l'opacité forte.
Mousse brun foncé, soyeuse, stable à 2 mm.
Arômes de chocolat noir, écorce de hêtre, pointe de vin rouge du Rhône.
1ère bouche souple, à l'entame entre café torréfié et herbes à chat.
Arrière-bouche avec une pointe de bois brûlé en plus.
2ème bouche avec une certaine présence, mais des saveurs éparses.
Arrière-bouche  avec fruits et baies noires.
Longueur agréable, mais qui n'apporte rien de plus.
Elle se tasse même un peu sur les arrière-bouches.
Jambes huileuses, longues.
Levure fine, correcte.
Alcool bien, mais qui ne peut développer la longueur.
Finale qui passe presque à côté du style ...
CONCLUSION : un porter honnête au départ, qui a osé affronter le défi 
de la gaspésienne numéro 13, qui n'avait jamais existé … 
Ce numéro hanté ne lui a pas porté chance pour autant, puisqu'il a failli
se retourner au final de son périple !!  (4/3/4/2/6)",corkyrory66
1169,Tring Squadron Scramble,0.7,"Tring, Hertfordshire","Why have Tring made this? It's completely pointless. Sweet, malty, more sweet and that's it.",fatcarlo
1170,Bintang  Zero,1.3,"Central Java , Indonesia","330ml Can from Bintang Supermarket, Seminyak (Rp 10,400):
Golden straw and very clear, the body has a few bubbles showing as well but there's no sign of any real head. There was a tonne of sweetness on the nose with some corn and sugars but it seemed more like an iced tea with only some skunk notes at the end signalling it was a beer. The taste was similarly sweet upfront with a lot of sugars but quickly turned bitter with some corn and cheap, almost off-adjuncts. There wasn't much to the beer really, with some artificial sugars seeing things out and the body was a very light with a thin feel that lacked balance too; terrible stuff and definitely one to avoid. ",flying_pig
1171,Twisted Spur Twisted IPA,1.2,"Columbia, South Carolina","Sampled at the Great American Beer Festival 2019 in Denver, Colorado. Hoppy, bitter, piney.",BVery
1172,Torched Hop Aymi,1.1,"Atlanta, Georgia","Sampled at the Great American Beer Festival 2019 in Denver, Colorado. Not good. Hazy, juicy, maybe some pineapple.",BVery
1173,Torched Hop Fresh From the West,1.8,"Atlanta, Georgia","Sampled at the Great American Beer Festival 2019 in Denver, Colorado. Citrus, juicy, bubblegum.",BVery
1174,Torched Hop Hops-De-Leon IPA,1.5,"Atlanta, Georgia","Sampled at the Great American Beer Festival 2019 in Denver, Colorado. Hoppy, citrusy, piney.",BVery
1175,Coors Light,1.2,"Golden, Colorado","One left in my fridge by my brother in-law after his family’s stay at my place. Might as well rate which is weird to do after 5k rates on this site.  If asked my least favorite beer in world for last 2 decades this would be my choice, although it’s been many years since I had last. I often would say 4 of these would give same hangover as 12 Busch light at least I used to say that 20 years ago, long before my beer snobbishness.  Pale yellow brew with a smallish white head. Nose is light sour mash and wet cardboard.  Tastes of corn, grain, wet dog, and tears.  Some urine qualities in after taste. More bitter than I recall.  I my beer journeys since college I’ve had less drinkable swill but casual conversation I’ll still say this is my least favorite brew.",Jow
1176,14th Star Valor Ale,1.8,"Saint Albans, Vermont","can in Manchester VT --- 2/26/19 --- Aroma of malt and light hops.  Hazy amber brown color, ivory head that drops to a thick rim, wide bands of lace.  Taste is malt with an odd hops addition on a lightly carbonated swallow.  Medium finish which actually can't get over soon enough.  I think this is past its prime.  Too bad, but if I pay for it, I rate it.",rondphoto
1177,Cotleigh 40 Years,1.0,"Wiveliscombe, Somerset","Oh dear, what a pint of wasted opportunity. A long drink of nothing from a brewery that could've used this event to promote something decent. Colour, flavour, texture all pale - in the manner of paling into blandness.",fatcarlo
1178,Wadworth / Birrifcio Argo Terzo Tempo,1.0,"Devizes, Wiltshire",Smells like malt. Tastes like malt. Probably malt then. Why bother with any other ingredients if you can get away with this and for some reason beyond understanding people are buying it? Where are all those hops mentioned in the description; cancelled each other out maybe?,fatcarlo
1179,Cubanisto,1.4,"St. Louis, Missouri","backlog from summer: clear golden colour, large, dense white head; aroma of canned apple, apple peel and some malts; taste also has  strong canned apple notes and some artificial rum notes - more like a Sweet apple cider than a beer based on its taste and aroma, which is really strange",Lore
1180,Pabst Blue Ribbon,1.9,"Los Angeles, California","Jasne złoto, klarowne, piana mało obfita, drobne i średnie pęcherzyki, szybko się redukuje do zera.
W aromacie słodowe, nieco skunksa, odrobina ziół, generalnie lagerowy.
W smaku kwaskowe, słodowe, nieco owocowych estrów, odrobina kukurydzy, ledwo wyczuwalny aromat chmielu.
Bardzo lekkie, niemal wodniste, goryczka bardzo niska, wysycenie średnie do wysokiego, w miarę pijalne.",kryspin3
1181,Lo-Fi Glitter Pony,1.8,"North Charleston, South Carolina","Sampled at Great American Beer Festival 2019 in Denver, Colorado. Sweet, fruity, strong.",BVery
1182,Lo-Fi Mexican Lager,1.7,"North Charleston, South Carolina","Sampled at Great American Beer Festival 2019 in Denver, Colorado. Light, sweet, a little malty.",BVery
1183,Little Harpeth Devil's Lettuce,1.0,"Nashville, Tennessee","Sampled at Great American Beer Festival 2019 in Denver, Colorado. Light, hoppy, a little dank. Not good.",BVery
1184,Clausthaler Amber Dry-Hopped,1.7,"Frankfurt, Hesse","Bottle at wife’s work party. Poured golden, off white head. Aroma of malt, caramel, burnt/toasted grain. Taste was mild bittersweet, caramel, mild hops.",ozzy70
1185,Edmund's Oast Gears and Cranks,1.9,"Charleston, South Carolina","Sampled at Great American Beer Festival 2019 in Denver, Colorado. Malty, hoppy, oatmeal.",BVery
1186,Michelob Ultra,1.5,"St. Louis, Missouri","For people who are in low carb diet, this beer will do. It’s bubbly with light taste of hops. Since I’m not in a low carb die, I rather try more flavorful beers. Of course if you are a beginner drinker, start with MU.",angelg
1187,Barley Creek Jamm Session Porter,1.3,"Tannersville, Pennsylvania","Sampled at Great American Beer Festival 2019 in Denver, Colorado. Dark pour, lighter body, coffee, roasty.",BVery
1188,Ass Clown Go Reap Yourself,0.7,"Cornelius, North Carolina","Sampled at Great American Beer Festival 2019 in Denver, Colorado. This was truly awful. Painfully spicy and peppery.",BVery
1189,"Goat Island Peace, Love, & Hippieweizen",1.6,"Cullman, Alabama","Sampled at Great American Beer Festival 2019 in Denver, Colorado. Not too good - light, banana, clove.",BVery
1190,Lone Star,1.5,"Los Angeles, California","can.  Poured clear gold with a bleach white head. Grainy aroma. Light bodied, high carbonation, flat finish. Bland corny grain flavour, an astringent hint, not even refreshing.",Strangebrewer
1191,Pabst Blue Ribbon,1.5,"Los Angeles, California","Rachityczny, kukurydziano-słodowo-mineralny posmak, poza tym wyprane z jakichkolwiek doznań smakowych. Oczywiście o goryczce, czy chmielu nie ma mowy.
Woda.",koorchuck
1192,Argus Nealko,1.2,"Neckarsulm, Baden-Württemberg","# 475, # 877 et # 878; 10/2016 et 9/2017. Nedobré nealkoholicé pivo. Výrazně obilné, mladinové, s nepříjemnou, ulpívající hořkostí.",kolemkoukolem
1193,Kapuziner Weissbier Kristall-Weizen,1.7,"Kulmbach, Bavaria","# 472; 10/2016. Velmi nepovedená pšenice. Vůně výrazně obilná, jemně karamelová. Středně plné, ječmený, mladinový, nakyslý.",kolemkoukolem
1194,Route 66 Premium Lager,1.6,"Lohnbrauhausen, Baden-Württemberg","Botella de. @Gustos, Guijuelo . 13/08/2019 
Color amarillo claro corona de espuma blanca aromas metálicos, sabor cereal cuerpo ligero lager mala.",fombe89
1195,Badger The Blandford Fly,1.2,"Blandford Forum, Dorset","Look: Golden body, white head, fair bit of carbonation

Aroma: Spicy, Caramel Slightly malty, honey

Taste: Lots peppery spice, ginger and malt with a lingering spicy / peppery aftertaste. Reminds me of HP sauce but not in a good way. How this was ever passed off as a beer is beyond me as it really isn't appealing at all. Some might like it if they like the heavily spiced Belgian offerings but it's not for me. I had to pour half down the sink as I just couldn't get on with it.",motorhate
