,Beer Names,Rating,Locations,Reviews,Users
1080,Barrier / Vitamin Sea Uncharted Waters,4.0,"Oceanside, New York","Pours a hazy, lemon-banana yellow color, with mid-sized head. Aroma is full of tropical fruit and citrus. Flavor is a touch chalky up front, with tropical fruit and citrus. It's lightly sweet, with a very light touch of hop bitterness at the finish. Really, really good.",bookman10
1081,The Referend The Bees of the Invisible,4.4,"Pennington, New Jersey","Bottle Xmas eve with the fam, hazy yellow minimal head.  Honey, blueberry, horse blanket, funk, smarties.  Very well balanced tartness with honey sweetness.",drsandman
1082,Other Half / Horus Laurel Laurel,3.9,"Brooklyn, New York","Pours clear gold, white head.  Straw, light pine, grass, faint lemon/citrus.  Solid lightly hopped pilz",drsandman
1083,Other Half Small Galaxy Everything - Double Dry Hopped,4.1,"Brooklyn, New York","On tap at the source.  Pours hazy yellow gold, whites head.  Melon, stone fruit, white grape, mango, ripe dank fruits, resin.  Soft but bold fruits, light crisp hop forward crushable IPA",drsandman
1084,Other Half / Great Notion Homecoming,4.0,"Brooklyn, New York","Taster at the source.  Pours pale hazy yellow, white head.  Melon, berries, pine, dank resin, sap.  Nice juicy / bitter mix, mild OH byyyyte",drsandman
1085,Field House Citrus Evergreen IPA,3.7,"Abbotsford, British Columbia","Hazy body with a bubbly head. Bright tropical and stone fruit notes, along with some stickier malts in the background. Fairly bitter, piney, resinous chewy up front, then some brighter tropical finishing notes with stone fruit accents. A bit sticky and yeasty, sort of how those California IPAs got really sticky there for a while.",Oakes
1086,La Cumbre / Modern Times / Pizza Port Big West,4.0,"Albuquerque, New Mexico","Draft at La Cumbre. Medium amber pour, clear, small persistent head.  Nice hoppy dank aroma. Taste, as expected,  also falls squarely on the hops,  big and bold and bracing.",stevoj
1087,La Cumbre Formulation,3.6,"Albuquerque, New Mexico","Draft at brewery. Hazy, milky pour, light creamy head. Citrusy aroma, grassy, earthy, light dank. Taste is more of the citrusy, tropical fruity notes with the NS hops adding a funky vibe. Slight twist on the style.",stevoj
1088,Terrapin Bambino,2.8,"Athens, Georgia","Clear,  yella. Slightly vegetal, lagery aroma.  Pretty solid, a little clingy, not as crisp as I'd like. On tap, Terrapin Taproom,  Atlanta.",Aurelius
1089,Thimble Island Monsoon,3.7,"Branford, Connecticut","16 oz. can. Pours a deep dark red brown with a dense tan head that dissipates. Huge chocolate, coffee and spice scents. Big sweet malt flavors with a cinnamon hit underlying a warming alcohol. Slightly fizzy mouthfeel and chalky dry finish balances the sweet nicely. Solid stout.",17Beer
1090,Armistice Himey the Bunger,3.8,"Richmond, California","Fairly standard impy Stout with a strong kick.  Chocolate, licorice, caramel, light smoke.  Good for what it is.",tennisjoel
1091,Fieldwork Saint Martin,4.5,"Berkeley, California","On tap at City Beer new location.  Pungent aromas of citrus hops with honey, pear, lemon, floral scents. I don't know if it is the hops in this beer, but it is great.  Maybe it's the malts.  Really enjoying this.  Nice first beer at an excellent place.",tennisjoel
1092,Listermann / Bottle Logic Peach Discrepancies,3.9,"Cincinnati, Ohio","Sample at Listermann on 1/20/20. Darkest brown pour with a thin tan head. Aroma of malt, brandy, peach, caramel and chocolate. Sweet malt and caramel flavor with peach brandy character before a chocolate finish. Thick, full mouthfeel.",JaBier
1093,Listermann Strawberry Basil Berliner,4.0,"Cincinnati, Ohio","Sample at Listermann on 1/20/20. Pours clear pink with a medium white head. Nose of malt, basil, vinegar and strawberry. Malt and basil flavor giving way to funk before a tart strawberry finish. Interesting and really good.",JaBier
1094,Listermann D'artangan Dunkel,3.9,"Cincinnati, Ohio","Sample at Listermann on 1/20/20. Pours a dark chestnut brown with no head. Aroma of malt, caramel and crisp lager yeast. Sweet malt and caramel flavor with a crisp and dry finish. Solid dunkel.",JaBier
1095,New Heights Freakin' Oat,4.2,"Nashville, Tennessee","Crowler. Ebony pour with a creamy disc of foam. Aroma of molasses, dark toasted bread and espresso. Flavor has marshmallow, caramel, coffee, chocolate, earthy roasted nut and oats. Medium-plus body with smooth, medium carbonation and a nice balance for a dessert-slanted beer.",nearbeer
1096,Columbus Brewing Passion Playground,3.4,"Columbus, Ohio","Sample at the Dude-a-Thon at Studio 35 on 1/17/20. Pours clear amber with a medium off-white head. Aroma of malt, passionfruit, pine and funk. Malt and passionfruit flavor with grapefruit accents before a tart finish.",JaBier
1097,Columbus Brewing Technicolor Hat,3.6,"Columbus, Ohio","Sample at the Dude-a-Thon at Studio 35 on 1/17/20. Clear amber pour with a medium off-white head. Aroma of tropical fruit juice, orange, malt and pine. Sweet malt and orange flavor with piney hop accents before a sweet tropical fruit juice finish.",JaBier
1098,Columbus Brewing Amarillo Deutsche,3.4,"Columbus, Ohio","Sample at the Dude-a-Thon at Studio 35 on 1/17/20. Clear amber pour with a medium off-white head. Aroma of malt, earthy hop and soft fruit. Malt and citrus flavor with earthy hop accents before a soft fruit finish.",JaBier
1099,Kulshan Immodicus,3.5,"Bellingham, Washington","On tap. Pours a hazy gold/amber with light head. Aromas of pine resin, pineapple, and soft toasted malts. Flavors follow with strong spicy dank pine and resin. Overly bitter.",Gerbeer
1100,Columbus Brewing Helles Lager,3.5,"Columbus, Ohio","Sample at the Dude-a-Thon at Studio 35 on 1/17/20. Clear gold pour with a thick white head. Aroma of malt, lager yeast and crisp noble hops. Malt and lager yeast flavor with slight noble hop presence before a sweet finish. It's what a helles should be.",JaBier
1101,Lineage Designer Wave,3.7,"Columbus, Ohio","Sample at Lineage on 1/17/20. Hazy gold pour with a medium white head. Aroma of malt, citrus, coconut and pine. Malt and sweet coconut flavor with a citrus finish.",JaBier
1102,Lineage Good for Nutt'n,3.5,"Columbus, Ohio","Sample at Lineage on 1/17/20. Darkest brown pour with a medium tan head. Aroma of malt, chocolate, peanut butter and roast. Malty and chocolatey flavor with a peanut butter finish. A bit thin, but good otherwise.",JaBier
1103,Lineage Beach Front Bernice,3.6,"Columbus, Ohio","Sample at Lineage on 1/17/20. Clear gold pour with a thin white head. Aroma of malt, cherry(!), almond and funk. Malty flavor with a tart cherry pie filling finish. I don't dislike it, but what the hell happened?! Doesn't taste like coconut or lime at all.",JaBier
1104,Barley's Radioactive Windmill,4.1,"Columbus, Ohio","Draft pour at Barley's after the Jackets vs. Bruins game on 1/14/20. Clear orange pour with a medium white head. Aroma of malt, sweet orange juice and lactose. Sweet malt and orange flavor with piney accents before a grapefruit finish.",JaBier
1105,Land Grant Quadrahopic V. 103,4.1,"Columbus, Ohio","Draft pour at Nationwide Arena for the Jackets vs. Bruins game on 1/14/20. Clear orange pour with a thick white head. Aroma of malt, orange, grapefruit and pine. Malt and orange flavor with pineapple and pine accents before a bitter grapefruit finish. Nice!",JaBier
1106,BrewDog Pulp Patriot - Mango Pineapple,3.5,"Canal Winchester, Ohio","Draft sample. The beer is a clear gold with a white head of foam. Juicy mango but with a papery floral finish. Sweet and tropical fruit notes all over the front end, but gets pretty dry in the finish. Medium body and medium carbonation.",JStax
1107,Barrier / Vitamin Sea Uncharted Waters,3.6,"Oceanside, New York",The most closely aligned to Other Half character that I have had here. Decent and sweet DIPA.,Sammy
1108,Beau's Night Märzen,3.2,"Vankleek Hill, Ontario","Acheté au marché Dessaules à St-Hyacinthe. Il s’agit d’une bière ambrée à la mousse blanche légèrement beige qui colle bien au parois d’un verre mais qui ne persiste pas. Les odeurs qui s’en dégage sont surtout celles du miel. En bouche, des saveurs de caramel et de miel se chevauche. Il n’y a pratiquement pas d’amertume. J’ai déjà vu mieux pour le genre mais c’est buvable.",MingLeSage
1109,GoodLife Yukon Cornelius Winter Warmer (2019),3.5,"Bend, Oregon",BA variant. Brown sugar brown malts hazelnut latte bourbon smooth vanilla oak toffee and nougat. Easy drinking for the big abv.,Thisis12ptfont
1110,ORB Fistful of Raisins,3.5,"Darlington, Durham","Cask at ORB Darlington, 2nd Birthday Festival, as The Beer With No Name. Black brown colour, beige foam head and aroma of roast malt, coffee and chocolate. Taste is malty, roasty, dried fruits, raisins, dark chocolate with coffee, some earthy bitterness and rum hint. Medium bodied, soft carbonation, dry roasty malty bitter finish. Nicely drinkable",danlo
1111,Worthy Sol Power Pils,3.5,"Bend, Oregon",Pale yellow body with white head. Grassy and hay aroma.  Malt forward taste with a hop finish.,troopie
1112,Worthy Sol Power Pils,3.1,"Bend, Oregon",On Tap at the Bend BP   Classic crystal clear light pale yellow with a thin fine blanket of micro bubbles. Good light pale cereal malts.  Modest noble hop flavors and a littel more body and sweetness than typical for the style.  Not bad.,IndianaRed
1113,Worthy Sol Power Pils,3.4,"Bend, Oregon","Clear bronze with a white head. Aroma of grass, straw, cereal, bread. Light bodied and refreshing.",ABUSEDGOAT
1114,Beau's Night Märzen,4.0,"Vankleek Hill, Ontario","Pours a clear ruby brown with a decent off white head. Aroma is quite malty. Taste is fairly sweet with a slightly dry finish. There are notes of honey, caramel, and toasty malt. Medium bodied with fairly low carbonation. This is a rich malty beer, much better than most of the oktoberfest style beers I have had. Its quite sweet but never cloying.",BrewWhatIWant
1115,Beau's Night Märzen,3.5,"Vankleek Hill, Ontario","Super crisp bright copper and light amber coloured body with a nice two centimetre tall off-white and tan head. Aroma of bright toffee, earth, grain, caramel, biscuits, deep yeast and a heavy hand of toast and pure malted barley. Light to Medium-bodied; Strong grainy and earthy flavours throughout with a small but noticeable dose of alcohol, toffee, caramelised sugars, some peat and a bit of nuts and softer grassy notes at the finale. Aftertaste shows a more defined biscuity, grainy and earthier side of things with a bit of an off-balance between the malt (heavy) and hops (not very noticeable), however the body itself is good for the style and showing things about right, but seems to miss a good deal of complexity from the lager yeast instead of an ale yeast (which is naturally to be expected for the style), but it seems noticeable that this is good but lacking a touch. Overall, a decent beer with a good profile and biting malt and peat flavour that really shows through, especially at the end. I sampled this twenty ounce (one pint, four ounces) Ontario-styled bottle (slim and narrow) purchased from Whole Foods in New York (Columbus Circle), New York on 02-December-2017 for US$3,99 sampled at home in Washington on 06-July-2018. 

Batch #: 6463, Packaged: 21-August-2017, purchased 02-December-2017, Sampled: 06-July-2018, almost a year after creation of the beer. 
",jgb9348
1116,Beau's Night Märzen,3.9,"Vankleek Hill, Ontario","A high B+ for me. Very flavourful, robust and satisfying for me. An essential brew.",talisencrw
1117,Beau's Night Märzen,3.2,"Vankleek Hill, Ontario","Golden-copper. Thin head. There’s a decent maltiness with a touch of caramel but also a bit of huskiness. Good sweet malt...definitely like chewing on light munich malt. Better on palate. Sweet finish with just a touch of crackery note in the finish. 
",Oakes
1118,Beau's Night Märzen,2.8,"Vankleek Hill, Ontario","Draught at Rogue Kitchen & Wetbar (W. Broadway), VancouverClean light amber color. Very mild aroma, some malt flavor, the body is weak, rather dry, some flavor of wet grains; drier and more bitter than most Märzen, herbaceous final; unfortunately without real quality from malt and hop.Mediocre.",fiulijn
1119,Beau's Night Märzen,3.0,"Vankleek Hill, Ontario",Draft - Light malted grains. Clear gold with a small white head. Light grains with a touch of caramel.,Ferris
1120,Beau's Night Märzen,3.3,"Vankleek Hill, Ontario","Bottle @ Malt & Mold tasting. Clear dark amber with small foamy light beige head, caramel malt aroma, low carbonation, sweetish caramel malt taste, smooth body, medium finish. Nice marzen.",trapped
1121,Beau's Night Märzen,3.5,"Vankleek Hill, Ontario","A quality marzen. Pours amber. Aromas are yeast, bread, and some tang. Tastes like it smells. Malty and a bit tangy. Good stuff.",cards04
1122,Beau's Night Märzen,3.4,"Vankleek Hill, Ontario","Bottle. Copper in colour with medium carbonation. Aromas of active whole wheat bread dough, mild caramel, and something metallic (maybe pennies). Pleasantly bready on the palate, with more caramel, and some light peppery hop. Light bodied and very dry finishing.",piscator34
1123,Beau's Night Märzen,3.4,"Vankleek Hill, Ontario",Bright orange pour. Sweet malty aromas. Biscuity malt taste. A great fall beer,Brettsky06
